,timestamp,accelX,accelY,accelZ,gyroX,gyroY,gyroZ,compassX,compassY,compassZ,fusionPoseX,fusionPoseY,fusionPoseZ,tiltHeading,pressure,temperature,humidity,dt
970,2023-04-24T23:22:24.457Z,0.0163480006158351,-0.7241919636726379,0.6712439656257629,-0.0943419933319091,-0.0724686384201049,-0.0332143753767013,-41.87813186645508,4.798437118530273,66.56108856201172,-0.678168535232544,-0.0384215265512466,3.008052110671997,-2.255990982055664,1006.70751953125,42.57367706298828,15.735280990600586,48.685
972,2023-04-24T23:22:24.558Z,0.0961359962821006,-0.7400519847869873,0.6390359997749329,-0.1954402029514312,-0.0547535493969917,-0.0142775475978851,-41.77090835571289,3.2143497467041016,63.60887145996094,-0.7002917528152466,-0.0460906960070133,3.0296099185943604,-2.3055877685546875,1006.704345703125,42.61009979248047,16.065109252929688,48.786
974,2023-04-24T23:22:24.658Z,0.0397720001637935,-0.7107719779014587,0.676367998123169,0.1945972740650177,-0.0150473099201917,0.0126005187630653,-41.68512725830078,1.9246797561645508,61.53269577026367,-0.6833727359771729,-0.0475091002881526,3.05000901222229,-2.32717227935791,1006.705322265625,42.66473388671875,16.26300621032715,48.886
976,2023-04-24T23:22:24.758Z,0.0695400014519691,-0.5428999662399292,0.8579039573669434,0.0018692761659622,-0.0202396642416715,-0.0075580328702926,-41.45970153808594,0.971343755722046,60.23295593261719,-0.6808037161827087,-0.0490813516080379,3.0652318000793457,-2.5063421726226807,1006.6982421875,42.7193717956543,16.09048080444336,48.986
978,2023-04-24T23:22:24.858Z,-0.0041479999199509,-0.6575799584388733,0.6229320168495178,-0.8838853240013123,-0.1112585887312889,-0.0368795692920684,-41.43056106567383,0.2870749831199646,58.37556457519531,-0.7709023356437683,-0.0590191073715686,3.087369441986084,-2.34033727645874,1006.703125,42.75579452514648,16.268081665039062,49.086
980,2023-04-24T23:22:24.959Z,0.0914999991655349,-0.8178879618644714,0.6788079738616943,-2.349045753479004,0.356053352355957,0.0306210443377494,-41.30644989013672,-0.7587401270866394,54.14005279541016,-1.0014482736587524,-0.0342114865779876,3.078395128250122,-2.3912577629089355,1006.700439453125,42.73758316040039,16.209726333618164,49.187
982,2023-04-24T23:22:25.059Z,0.0156159996986389,-0.8491199612617493,0.3186639845371246,0.0739513710141182,-0.5364208221435547,0.1277486234903335,-41.425559997558594,-1.6065921783447266,49.12484359741211,-1.0006595849990845,-0.0536487512290477,-3.1358375549316406,-2.3139381408691406,1006.706787109375,42.62831115722656,16.072721481323242,49.287
984,2023-04-24T23:22:25.159Z,0.0424560010433197,-0.8574159741401672,0.3545320034027099,-0.4342885017395019,0.1300331801176071,0.1802830398082733,-41.509647369384766,-2.234473943710327,45.56907653808594,-1.0466029644012451,-0.0327063761651515,-3.1222269535064697,-2.3693408966064453,1006.709228515625,42.73758316040039,15.920492172241213,49.387
986,2023-04-24T23:22:25.260Z,-0.1158999949693679,-1.0738439559936523,0.4711639881134033,-0.6508402824401855,-0.0495611950755119,-0.1950936615467071,-41.75611877441406,-2.75917911529541,40.90726089477539,-1.1140997409820557,-0.0498743131756782,-3.112485885620117,-2.400052309036255,1006.715087890625,42.7011604309082,16.04481315612793,49.488
988,2023-04-24T23:22:25.361Z,0.0690519958734512,-0.8859639763832092,0.4855599999427795,0.1005240157246589,-0.3840098977088928,-0.199369728565216,-42.13809585571289,-3.027743339538574,37.331809997558594,-1.1050736904144287,-0.0846441760659217,-3.075251579284668,-2.5175347328186035,1006.720947265625,42.68294525146485,16.0219783782959,49.589
990,2023-04-24T23:22:25.462Z,0.0936959981918335,-0.750544011592865,0.2779159843921661,-0.5640974044799805,0.8050392866134644,-0.3016896545886993,-42.18607711791992,-3.186594724655152,34.096248626708984,-1.1559562683105469,-0.0786502361297607,3.1338465213775635,-2.525789260864258,1006.721435546875,42.68294525146485,16.22494888305664,49.69
992,2023-04-24T23:22:25.562Z,0.057583998888731,-1.0028399229049685,0.0707599967718124,-1.9727526903152464,1.4317870140075684,-0.1120159924030304,-41.79886245727539,-3.1008758544921875,29.208999633789062,-1.3470139503479004,-0.0456882677972316,3.0099663734436035,-2.5388824939727783,1006.72412109375,42.7011604309082,15.61603546142578,49.79
994,2023-04-24T23:22:25.663Z,-0.1356640011072158,-1.1614400148391724,-0.0822279974818229,-1.7113022804260254,0.6880585551261902,-0.2763387560844421,-41.28189086914063,-2.77470064163208,22.92759895324707,-1.5176832675933838,-0.0608401484787464,2.9526796340942383,-2.627790927886963,1006.73193359375,42.66473388671875,16.16152000427246,49.891
996,2023-04-24T23:22:25.763Z,-0.0307439994066953,-0.9718520045280457,-0.2459519952535629,-0.9132068753242492,0.1159832924604415,0.0846826210618019,-40.65551376342773,-1.8305604457855225,16.681678771972656,-1.6129252910614014,-0.0518901757895946,2.9530375003814697,-2.753949880599976,1006.734130859375,42.68294525146485,16.202116012573242,49.991
998,2023-04-24T23:22:25.864Z,0.003171999938786,-0.9472079873085022,-0.3296439945697784,-0.7928664088249207,0.0161068178713321,-0.0274111479520797,-40.22721099853516,-0.63284832239151,10.461342811584473,-1.697319746017456,-0.0546764619648456,2.960439682006836,-2.895827293395996,1006.7392578125,42.61009979248047,16.2807674407959,50.092
1000,2023-04-24T23:22:25.964Z,-0.0009759999811649,-0.9162200093269348,-0.4065040051937103,-0.2351464331150055,-0.0071060620248317,0.0284830182790756,-39.946170806884766,0.7005214691162109,4.885874271392822,-1.7264915704727173,-0.0514411032199859,2.966566801071167,-3.037289619445801,1006.748779296875,42.7011604309082,16.207189559936523,50.192
1002,2023-04-24T23:22:26.065Z,0.0092719998210668,-0.9547719955444336,-0.2998760044574737,-0.0628824383020401,-0.0013028420507907,0.0022158101201057,-39.74933624267578,1.7112172842025757,0.5262991189956665,-1.73574697971344,-0.0506079867482185,2.970210313796997,3.141324520111084,1006.755615234375,42.7193717956543,16.118389129638672,50.293
1004,2023-04-24T23:22:26.166Z,0.018300000578165,-0.946720004081726,-0.3267160058021545,0.0585944280028343,0.0014217477291822,-0.0089325010776519,-39.59186935424805,2.6653738021850586,-3.252560615539551,-1.7333343029022217,-0.0509781911969184,2.971708297729492,3.04221773147583,1006.757080078125,42.7011604309082,15.862138748168944,50.394
1006,2023-04-24T23:22:26.266Z,0.0114679997786879,-0.9401319622993468,-0.3376959860324859,0.0125647559762001,0.0013978537172079,-0.006680279970169,-39.38189697265625,3.540699005126953,-6.202848434448242,-1.7357523441314695,-0.0508437417447567,2.9716124534606934,2.9647576808929443,1006.761474609375,42.66473388671875,15.813932418823242,50.494
1008,2023-04-24T23:22:26.366Z,0.0134199997410178,-0.9386679530143738,-0.3408679962158203,0.0003416091203689,0.0001731645315885,0.0003388822078704,-39.21951675415039,4.3249592781066895,-8.459478378295898,-1.7393628358840942,-0.0499490424990654,2.970338821411133,2.905574083328247,1006.759521484375,42.646522521972656,16.28837776184082,50.594
1010,2023-04-24T23:22:26.467Z,0.0156159996986389,-0.9425719976425172,-0.3401359915733337,-0.0038683265447616,0.0001702550798654,-0.0029701068997383,-39.14561462402344,4.761967658996582,-10.390783309936523,-1.7432626485824585,-0.0493611693382263,2.968194961547852,2.858304977416992,1006.755859375,42.591888427734375,16.22494888305664,50.695
1012,2023-04-24T23:22:26.567Z,0.0119559997692704,-0.94159597158432,-0.3350119888782501,0.0010014772415161,0.0007679909467697,8.27983021736e-05,-38.99689102172852,5.2067742347717285,-12.053426742553713,-1.7464895248413086,-0.0483707971870899,2.9651694297790527,2.81737756729126,1006.75732421875,42.646522521972656,16.318822860717773,50.795
1014,2023-04-24T23:22:26.667Z,0.0146399997174739,-0.9396439790725708,-0.3357439935207367,0.0045882388949394,0.0007550828158855,-0.0035221800208091,-39.129913330078125,5.422619342803955,-13.078341484069824,-1.749327301979065,-0.0477719418704509,2.961808443069458,2.794706344604492,1006.758544921875,42.66473388671875,16.247783660888672,50.895
1016,2023-04-24T23:22:26.767Z,0.0114679997786879,-0.9430599808692932,-0.334767997264862,0.0054120197892189,-0.0001585036516189,-0.0028623864054679,-39.09073257446289,5.6512956619262695,-14.119473457336426,-1.7519758939743042,-0.0470172502100467,2.958115577697754,2.770740509033203,1006.753662109375,42.50082778930664,16.174205780029297,50.995
1018,2023-04-24T23:22:26.867Z,0.0134199997410178,-0.9408639669418336,-0.3367199897766113,0.004420168697834,0.0007450561970472,-0.0025139823555946,-39.06498718261719,5.817436695098877,-14.89637851715088,-1.7547158002853394,-0.0462770648300647,2.9540469646453857,2.7530922889709477,1006.742431640625,42.646522521972656,16.17674446105957,51.095
1020,2023-04-24T23:22:26.966Z,0.0141519997268915,-0.9433040022850036,-0.3350119888782501,0.0031446814537048,0.0001319367438554,-0.0021714344620704,-39.09479141235352,5.827149391174316,-15.733503341674805,-1.7574775218963623,-0.0455125160515308,2.949770927429199,2.736170530319214,1006.73583984375,42.62831115722656,16.169132232666016,51.194
1022,2023-04-24T23:22:27.067Z,0.0141519997268915,-0.94159597158432,-0.334524005651474,0.0060948207974433,0.000430017709732,0.0005677565932273,-39.0178337097168,5.857319355010986,-16.092403411865234,-1.7598891258239746,-0.0445044003427028,2.9453353881835938,2.7279574871063232,1006.727783203125,42.61009979248047,16.643577575683594,51.295
1024,2023-04-24T23:22:27.168Z,0.0146399997174739,-0.9418399930000304,-0.3362320065498352,0.0038902908563613,0.0013236887753009,-0.0018441826105117,-39.12986755371094,5.892655372619629,-16.592323303222656,-1.7624990940093994,-0.0437719970941543,2.940759420394897,2.7187204360961914,1006.717041015625,42.646522521972656,15.973773002624512,51.396
1026,2023-04-24T23:22:27.269Z,0.0129319997504353,-0.9408639669418336,-0.3330599963665008,0.0053264051675796,0.0016017407178878,0.0002889037132263,-39.07389450073242,6.116924285888672,-16.771059036254883,-1.7648580074310305,-0.042828869074583,2.936093330383301,2.713003158569336,1006.7158203125,42.48261642456055,16.255395889282227,51.497
1028,2023-04-24T23:22:27.369Z,0.0141519997268915,-0.9398880004882812,-0.3362320065498352,0.0043359920382499,-0.0002269744873046,0.0035873353481292,-39.07951736450195,6.061139583587647,-16.961647033691406,-1.7673485279083252,-0.0415777862071991,2.931565761566162,2.709667205810547,1006.7001953125,42.591888427734375,16.222412109375,51.597
1030,2023-04-24T23:22:27.469Z,0.0131759997457265,-0.9413520097732544,-0.3320840001106262,0.0054643154144287,-0.0005234591662883,-0.001578040421009,-39.24641418457031,6.038911819458008,-17.1057186126709,-1.76959228515625,-0.040843229740858,2.927232027053833,2.7085909843444824,1006.697021484375,42.57367706298828,16.093017578125,51.697
1032,2023-04-24T23:22:27.571Z,0.0141519997268915,-0.9408639669418336,-0.3367199897766113,0.0041712820529937,-0.0008149612694978,-0.001551516354084,-39.262332916259766,6.149929523468018,-17.2293758392334,-1.7720093727111816,-0.0401327051222324,2.922951459884644,2.7055225372314453,1006.69482421875,42.75579452514648,16.11585235595703,51.799
1034,2023-04-24T23:22:27.671Z,0.0146399997174739,-0.941107988357544,-0.3359879851341247,0.0007978826761245,0.0007002316415309,-0.0009248405694961,-39.31986618041992,6.160343647003174,-17.36750030517578,-1.774699091911316,-0.0394229143857955,2.9185492992401123,2.703294038772583,1006.67919921875,42.66473388671875,16.273155212402344,51.899
1036,2023-04-24T23:22:27.772Z,0.0121999997645616,-0.9413520097732544,-0.3364759981632232,0.0037874653935432,0.001589361578226,-0.0012095943093299,-39.248294830322266,6.191074848175049,-17.419200897216797,-1.7770403623580933,-0.03873286023736,2.914117813110352,2.701373338699341,1006.678466796875,42.61009979248047,16.21987533569336,52.0
1038,2023-04-24T23:22:27.873Z,0.0143959997221827,-0.9418399930000304,-0.3367199897766113,0.0040241032838821,6.11543655395e-05,-0.0023904666304588,-39.04543685913086,6.266059875488281,-17.488561630249023,-1.7793258428573608,-0.0381887815892696,2.909864664077759,2.697462320327759,1006.67138671875,42.62831115722656,16.184354782104492,52.101
1040,2023-04-24T23:22:27.972Z,0.0129319997504353,-0.94159597158432,-0.3359879851341247,0.0084609612822532,0.0015616230666637,-0.0035514906048774,-38.89434814453125,6.2532477378845215,-17.384449005126953,-1.7811189889907837,-0.0377771742641925,2.9055895805358887,2.6981050968170166,1006.672607421875,42.73758316040039,16.240171432495117,52.2
1042,2023-04-24T23:22:28.073Z,0.013663999736309,-0.9408639669418336,-0.3364759981632232,0.0041145682334899,0.0009347777813673,-0.0001885145902633,-38.93587875366211,6.3549981117248535,-17.530759811401367,-1.7833147048950195,-0.0370592549443244,2.901325225830078,2.694908857345581,1006.6689453125,42.646522521972656,16.361955642700195,52.301
1044,2023-04-24T23:22:28.174Z,0.0131759997457265,-0.9425719976425172,-0.3355000019073486,0.0019433200359344,0.001219367608428,-0.0013865455985069,-38.963504791259766,6.5091986656188965,-17.28940773010254,-1.785653829574585,-0.0364854298532009,2.8972208499908447,2.6988329887390137,1006.66943359375,42.7011604309082,16.646114349365234,52.402
1046,2023-04-24T23:22:28.274Z,0.0134199997410178,-0.94159597158432,-0.3355000019073486,0.004613347351551,0.0014991741627454,-0.0022641345858573,-38.99120330810547,6.40855884552002,-17.47992706298828,-1.7876908779144287,-0.0360239222645759,2.8931334018707275,2.696078300476074,1006.670654296875,42.646522521972656,16.18181800842285,52.502
1048,2023-04-24T23:22:28.375Z,0.0141519997268915,-0.9403759837150574,-0.3357439935207367,0.0030343160033226,-0.0012287162244319,-0.000123992562294,-38.968563079833984,6.33364725112915,-17.475542068481445,-1.7898677587509155,-0.0353310219943523,2.8893516063690186,2.6964690685272217,1006.6748046875,42.646522521972656,16.232561111450195,52.603
1050,2023-04-24T23:22:28.475Z,0.0141519997268915,-0.9406200051307678,-0.3362320065498352,0.0041845142841339,0.0002934299409389,-0.0040258020162582,-38.92805099487305,6.329718112945557,-17.72403335571289,-1.7918965816497805,-0.0350580140948295,2.8854761123657227,2.691221237182617,1006.670166015625,42.68294525146485,16.141223907470703,52.703
1052,2023-04-24T23:22:28.575Z,0.013663999736309,-0.9406200051307678,-0.3362320065498352,0.0035135895013809,0.0011893976479768,-0.001255452632904,-38.95724105834961,6.141774654388428,-17.791227340698242,-1.7939437627792358,-0.0345459207892417,2.8815391063690186,2.691544771194458,1006.667724609375,42.61009979248047,16.138687133789062,52.803
1054,2023-04-24T23:22:28.676Z,0.013663999736309,-0.9423279762268066,-0.3362320065498352,0.0016527399420738,0.000869108363986,0.0002671480178833,-39.00299453735352,6.081019878387451,-17.718982696533203,-1.7961249351501465,-0.0339028462767601,2.877722978591919,2.6938462257385254,1006.6640625,42.61009979248047,16.126001358032227,52.904
1056,2023-04-24T23:22:28.777Z,0.0134199997410178,-0.9420839548110962,-0.3359879851341247,0.0061294510960578,-0.0003466941416263,-0.0021397396922111,-38.865997314453125,6.026815891265869,-17.442787170410156,-1.797824501991272,-0.0334859974682331,2.874241828918457,2.698293924331665,1006.669921875,42.44619369506836,16.15644645690918,53.005
1058,2023-04-24T23:22:28.878Z,0.013663999736309,-0.9401319622993468,-0.3362320065498352,0.0039243400096893,-0.0015420652925968,0.0039022043347358,-38.94119644165039,6.03945255279541,-17.29743003845215,-1.79973042011261,-0.0324842482805252,2.870879888534546,2.701823711395264,1006.673095703125,42.7011604309082,16.13361167907715,53.106
1060,2023-04-24T23:22:28.977Z,0.0131759997457265,-0.9403759837150574,-0.3364759981632232,0.0038583874702453,0.0014868453145027,-0.0015687644481658,-38.928558349609375,5.999162197113037,-17.33234405517578,-1.801607131958008,-0.0320907160639762,2.867406129837036,2.701302051544189,1006.67626953125,42.646522521972656,16.17928123474121,53.205
1062,2023-04-24T23:22:29.078Z,0.0139079997316002,-0.941107988357544,-0.3367199897766113,0.0025923401117324,-0.0015411376953125,-0.002142995595932,-38.868045806884766,6.022929668426514,-17.164276123046875,-1.803579807281494,-0.0317180790007114,2.864354133605957,2.70385479927063,1006.6748046875,42.66473388671875,16.270618438720703,53.306
1064,2023-04-24T23:22:29.179Z,0.013663999736309,-0.9403759837150574,-0.3367199897766113,0.006452664732933,-1.37388706207e-05,-0.0033081769943237,-38.81403732299805,6.125943660736084,-17.349021911621094,-1.8051323890686035,-0.0314947888255119,2.861144542694092,2.6989192962646484,1006.68310546875,42.68294525146485,16.17928123474121,53.407
1066,2023-04-24T23:22:29.279Z,0.013663999736309,-0.9420839548110962,-0.3364759981632232,0.0021400302648544,-1.35079026222e-05,0.0012519136071205,-38.78202819824219,6.096354961395264,-17.253217697143555,-1.8070645332336424,-0.0308485087007284,2.8579294681549072,2.700706958770752,1006.680419921875,42.591888427734375,16.821176528930664,53.507
1068,2023-04-24T23:22:29.378Z,0.013663999736309,-0.94159597158432,-0.3364759981632232,0.0048067569732666,0.0002870168536901,-0.0035739094018936,-38.8292236328125,6.083884239196777,-17.5601749420166,-1.8087037801742556,-0.0306805185973644,2.854750156402588,2.6952059268951416,1006.68408203125,42.66473388671875,16.295989990234375,53.606
1070,2023-04-24T23:22:29.479Z,0.0139079997316002,-0.9398880004882812,-0.3355000019073486,0.0023235753178596,0.0002821926027536,-0.0008111521601676,-38.90617752075195,6.163507461547852,-17.668540954589844,-1.8105429410934448,-0.0302645117044448,2.851531744003296,2.693275213241577,1006.68408203125,42.61009979248047,16.189430236816406,53.707
1072,2023-04-24T23:22:29.580Z,0.013663999736309,-0.9418399930000304,-0.3374519944190979,0.0028851255774497,0.0002774503082036,-0.0004972219467163,-38.87254333496094,6.160006046295166,-17.660032272338867,-1.81231427192688,-0.0298251677304506,2.848367929458618,2.6931371688842773,1006.68017578125,42.7011604309082,16.014366149902344,53.808
1074,2023-04-24T23:22:29.679Z,0.0129319997504353,-0.9413520097732544,-0.3367199897766113,0.0049387291073799,-0.0003278106451034,-0.0007891580462455,-38.806434631347656,6.286005020141602,-17.580425262451172,-1.8138434886932373,-0.0293995514512062,2.8453314304351807,2.693132877349853,1006.678466796875,42.57367706298828,17.216970443725586,53.907
1076,2023-04-24T23:22:29.780Z,0.0131759997457265,-0.9408639669418336,-0.3364759981632232,0.0036545246839523,-0.000322300940752,0.0007255971431732,-38.85994720458984,6.241204261779785,-17.634340286254883,-1.8154640197753904,-0.0288484506309032,2.8423147201538086,2.692931890487671,1006.684814453125,42.73758316040039,16.214801788330078,54.008
1078,2023-04-24T23:22:29.881Z,0.0134199997410178,-0.941107988357544,-0.3367199897766113,0.0011907145380973,0.0011846106499433,0.0025151968002319,-38.71795654296875,6.1157636642456055,-17.610271453857422,-1.8172948360443115,-0.0281833726912736,2.8391687870025635,2.6928744316101074,1006.68505859375,42.57367706298828,15.999143600463867,54.109
1080,2023-04-24T23:22:29.982Z,0.0134199997410178,-0.9401319622993468,-0.334767997264862,0.0041736885905265,0.0008644014596939,-0.0023318603634834,-38.52036666870117,6.0658111572265625,-17.854217529296875,-1.8187683820724487,-0.0279897209256887,2.8361027240753174,2.686408281326294,1006.69091796875,42.591888427734375,15.988995552062988,54.21
1082,2023-04-24T23:22:30.081Z,-0.0270840004086494,-0.8984079957008362,-0.5321639776229858,-0.1387687772512436,-0.0409798696637153,-0.0157708972692489,-38.78789520263672,6.479448795318604,-18.40497398376465,-1.838104009628296,-0.0269779656082391,2.837453603744507,2.682101011276245,1006.685791015625,42.62831115722656,16.006755828857422,54.309
1084,2023-04-24T23:22:30.182Z,0.0173240005970001,-0.9445239901542664,-0.3230559825897217,0.2335535883903503,-0.0024953568354249,-0.0047753229737281,-38.973915100097656,6.569559097290039,-18.41157913208008,-1.816328525543213,-0.0270436238497495,2.8346035480499268,2.676610231399536,1006.686767578125,42.66473388671875,16.169132232666016,54.41
1086,2023-04-24T23:22:30.282Z,0.0222040005028247,-0.9228079915046692,-0.3374519944190979,-0.2633852958679199,-0.001273626461625,0.0059148147702217,-39.1787338256836,6.647247314453125,-18.330062866210938,-1.8443241119384768,-0.0262411441653966,2.831482410430908,2.6797213554382324,1006.691162109375,42.61009979248047,16.1513729095459,54.51
1088,2023-04-24T23:22:30.383Z,0.0090279998257756,-0.8713240027427673,-0.5487560033798218,0.0658710822463035,-0.024486506357789,0.0251570716500282,-39.44338607788086,6.916597843170166,-18.80525016784668,-1.843626618385315,-0.0224264897406101,2.830191135406494,2.680802822113037,1006.691162109375,42.646522521972656,16.932811737060547,54.611
1090,2023-04-24T23:22:30.483Z,0.0119559997692704,-0.9433040022850036,-0.3642919957637787,0.330070286989212,-0.0049388175830245,-0.0096622481942176,-39.593509674072266,6.9360785484313965,-18.810199737548828,-1.813064813613892,-0.022812008857727,2.827775239944458,2.672931909561157,1006.689697265625,42.77400588989258,16.171669006347656,54.711
1092,2023-04-24T23:22:30.583Z,0.0229359995573759,-0.985759973526001,-0.3416000008583069,0.183157205581665,0.0039187278598546,-0.0127165764570236,-39.65200805664063,6.8452630043029785,-18.70495986938477,-1.796870231628418,-0.0239381715655326,2.824658155441284,2.675973892211914,1006.686767578125,42.62831115722656,16.04734992980957,54.811
1094,2023-04-24T23:22:30.684Z,0.0017079999670386,-0.9662399888038636,-0.3603879809379577,0.0098092257976531,-0.0042552147060632,0.0088184028863906,-39.74360656738281,6.69981050491333,-18.57036781311035,-1.7984952926635742,-0.022368436679244,2.822021484375,2.6805875301361084,1006.682373046875,42.7011604309082,16.1513729095459,54.912
1096,2023-04-24T23:22:30.785Z,0.0627079978585243,-0.9223200082778932,-0.3162239789962768,0.4404692053794861,-0.0008954554796218,-3.91453504562e-05,-39.8056869506836,6.381848335266113,-18.10709381103516,-1.7568570375442505,-0.0230001658201217,2.8194403648376465,2.691296100616455,1006.682373046875,42.646522521972656,17.041908264160156,55.013
1098,2023-04-24T23:22:30.886Z,0.0973559990525245,-0.994055986404419,-0.5055679678916931,0.677484929561615,0.0101001188158988,-0.013783611357212,-39.79935073852539,5.914678573608398,-17.333274841308594,-1.6958569288253784,-0.0254024155437946,2.8163764476776123,2.714821577072144,1006.685302734375,42.646522521972656,16.062572479248047,55.114
1100,2023-04-24T23:22:30.986Z,-0.0073199998587369,-0.9977160096168518,-0.1827559918165207,0.639916718006134,-0.0253300666809082,-0.0773136019706726,-39.54228210449219,5.244143009185791,-15.647419929504396,-1.633987545967102,-0.0320217683911323,2.818289279937744,2.749957799911499,1006.680419921875,42.591888427734375,15.95347499847412,55.214
1102,2023-04-24T23:22:31.087Z,-0.0358680002391338,-1.006500005722046,-0.0246439985930919,-0.2440052926540374,0.0155979059636592,0.0524952672421932,-39.48222732543945,4.282114505767822,-13.665936470031738,-1.6572240591049194,-0.0256269704550504,2.816099166870117,2.8070011138916016,1006.679443359375,42.57367706298828,16.042274475097656,55.315
1104,2023-04-24T23:22:31.187Z,0.0436760000884532,-0.965507984161377,-0.2069119960069656,-0.8270761370658875,-0.0079204058274626,0.0152324885129928,-39.40618133544922,3.70289158821106,-13.060749053955078,-1.7406272888183594,-0.0244197249412536,2.816545009613037,2.8098714351654053,1006.68603515625,42.57367706298828,16.042274475097656,55.415
1106,2023-04-24T23:22:31.286Z,-0.0734440013766288,-0.9440360069274902,-0.4025999903678894,-1.4083144664764404,-0.0045606475323438,0.0592147856950759,-39.490943908691406,3.614713191986084,-12.710999488830566,-1.8825417757034304,-0.0167999807745218,2.8157453536987305,2.8193931579589844,1006.68310546875,42.62831115722656,16.065109252929688,55.514
1108,2023-04-24T23:22:31.387Z,0.0583159998059272,-0.9852719902992249,-0.3491639792919159,0.5406511425971985,-0.003644349053502,-0.0061477944254875,-39.536354064941406,4.098570823669434,-13.47279930114746,-1.8300631046295168,-0.0180431976914405,2.8159029483795166,2.7995314598083496,1006.68798828125,42.591888427734375,16.15898323059082,55.615
1110,2023-04-24T23:22:31.487Z,0.0161039996892213,-0.9808799624443054,-0.1764120012521743,0.6054028272628784,-0.0082258386537432,0.033253014087677,-39.43268203735352,4.03205680847168,-13.343039512634276,-1.76861310005188,-0.0146237099543213,2.8157050609588623,2.803663492202759,1006.688232421875,42.646522521972656,16.054960250854492,55.715
1112,2023-04-24T23:22:31.588Z,-1.7775399684906006,-1.010892033576965,-0.0200079996138811,0.4007630050182342,-0.0030334843322634,0.3756429553031921,-39.43934631347656,3.698845386505127,-12.276031494140623,-1.7239984273910522,0.0431139692664146,2.8048882484436035,2.639770030975342,1006.689453125,42.68294525146485,16.148836135864258,55.816
1114,2023-04-24T23:22:31.689Z,-0.0004879999905824,-0.9794159531593324,-0.1134599968791008,0.3051625788211822,-0.011280165053904,0.0030151829123497,-39.42227554321289,3.4098763465881348,-11.080824851989746,-1.6930402517318726,0.0427134744822979,2.8070597648620605,2.8601112365722656,1006.6953125,42.68294525146485,16.204652786254883,55.917
1116,2023-04-24T23:22:31.790Z,-0.0060999998822808,-0.97599995136261,-0.0980879962444305,0.3827424645423889,-0.0329658798873424,-0.0586822032928466,-39.28541946411133,3.038701057434082,-9.931459426879885,-1.6546646356582642,0.0365473963320255,2.8125061988830566,2.887981653213501,1006.702880859375,42.646522521972656,16.313749313354492,56.018
1118,2023-04-24T23:22:31.891Z,0.0363559983670711,-0.9889319539070128,-0.1156559959053993,-0.1224430948495864,0.2956796288490295,0.138016402721405,-39.15913391113281,2.652160882949829,-8.99516773223877,-1.6685854196548462,0.0459988415241241,2.784079074859619,2.9093332290649414,1006.71875,42.68294525146485,17.064743041992188,56.119
1120,2023-04-24T23:22:31.991Z,-0.0444080010056495,-1.0187000036239624,-0.185928001999855,-0.02378835901618,0.4196852743625641,-0.0275280773639678,-38.934906005859375,2.275728702545166,-8.61013412475586,-1.6743019819259644,0.0390213653445243,2.7460877895355225,2.9173502922058105,1006.726806640625,42.68294525146485,15.930641174316406,56.219
1122,2023-04-24T23:22:32.091Z,0.0478239990770816,-0.9852719902992249,-0.0944279953837394,0.2666780650615692,0.0220119915902614,0.0045423433184623,-38.69392395019531,1.828982949256897,-8.010907173156738,-1.647724151611328,0.0374964773654937,2.7476165294647217,2.933526039123535,1006.728515625,42.55546188354492,16.04734992980957,56.319
1124,2023-04-24T23:22:32.192Z,-0.4677479863166809,-1.034071922302246,-0.4357839822769165,0.3696088790893554,0.8860808610916138,-0.2535482048988342,-38.428340911865234,1.1131863594055176,-7.66032600402832,-1.6204631328582764,0.0134482197463512,2.666710376739502,2.929086446762085,1006.741455078125,42.62831115722656,15.923029899597168,56.42
1126,2023-04-24T23:22:32.293Z,0.3545320034027099,-0.8234999775886536,-0.1029679998755455,-0.0216503329575061,-0.4544628858566284,-0.240720048546791,-37.86867141723633,0.8205490708351135,-6.951460838317871,-1.6230624914169312,-0.0164833702147007,2.717902898788452,2.9433436393737797,1006.75244140625,42.66473388671875,15.77587604522705,56.521
1128,2023-04-24T23:22:32.393Z,-0.0280600003898143,-0.9032880067825316,-0.0849120020866394,0.3005810976028442,1.8833184242248533,0.1716139912605285,-37.27533721923828,0.5080392360687256,-6.667168617248535,-1.592540621757507,-0.0057542854920029,2.5387237071990967,2.9640262126922607,1006.7607421875,42.591888427734375,16.037200927734375,56.621
1130,2023-04-24T23:22:32.492Z,0.0512399971485137,-1.0030839443206787,-0.0888160020112991,-0.2553062736988067,0.0171250700950622,-0.1081622987985611,-36.52627182006836,0.330831378698349,-6.588135242462158,-1.6186542510986328,-0.0174395311623811,2.5458803176879883,2.9628865718841557,1006.767333984375,42.57367706298828,16.141223907470703,56.72
1132,2023-04-24T23:22:32.593Z,0.0256199985742568,-0.892795979976654,-0.2349720001220703,0.1466430425643921,0.7031267285346985,0.1484011113643646,-35.563018798828125,0.1666650921106338,-6.905708312988281,-1.6074146032333374,-0.0068636205978691,2.4842045307159424,2.9549720287323,1006.773193359375,42.61009979248047,16.11077880859375,56.821
1134,2023-04-24T23:22:32.693Z,0.0395279973745346,-1.0177240371704102,-0.1295640021562576,0.1231247261166572,-0.0085312714800238,0.0347801744937896,-34.84281539916992,-0.0318679362535476,-6.773366451263428,-1.5970067977905271,-0.0045332894660532,2.494229316711426,2.9512455463409424,1006.766357421875,42.68294525146485,16.00421905517578,56.921
